date,item_id,qty_sold
2013-06-06,10,80
2013-06-07,10,76
2013-06-08,10,84
2013-06-09,10,94
2013-06-10,10,50
2013-06-11,10,77
2013-06-12,10,60
2013-06-13,10,79
2013-06-14,10,77
2013-06-15,10,89
2013-06-16,10,98
2013-06-17,10,45
2013-06-18,10,84
2013-06-19,10,42
2013-06-20,10,81
2013-06-21,10,88
2013-06-22,10,86
2013-06-23,10,88
2013-06-24,10,57
2013-06-25,10,60
2013-06-26,10,58
2013-06-27,10,73
2013-06-28,10,86
2013-06-29,10,64
2013-06-30,10,86
2013-07-01,10,61
2013-07-02,10,59
2013-07-03,10,74
2013-07-04,10,69
2013-07-05,10,100
2013-07-06,10,90
2013-07-07,10,112
2013-07-08,10,51
2013-07-09,10,72
2013-07-10,10,77
2013-07-11,10,103
2013-07-12,10,104
2013-07-13,10,92
2013-07-14,10,88
2013-07-15,10,56
2013-07-16,10,80
2013-07-17,10,70
2013-07-18,10,72
2013-07-19,10,95
2013-07-20,10,92
2013-07-21,10,89
2013-07-22,10,78
2013-07-23,10,71
2013-07-24,10,76
2013-07-25,10,82
2013-07-26,10,82
2013-07-27,10,111
2013-07-28,10,111
2013-07-29,10,68
2013-07-30,10,82
2013-07-31,10,82
2013-08-01,10,50
2013-08-02,10,82
2013-08-03,10,97
2013-08-04,10,95
2013-08-05,10,60
2013-08-06,10,66
2013-08-07,10,62
2013-08-08,10,78
2013-08-09,10,67
2013-08-10,10,83
2013-08-11,10,88
2013-08-12,10,59
2013-08-13,10,74
2013-08-14,10,64
2013-08-15,10,79
2013-08-16,10,82
2013-08-17,10,85
2013-08-18,10,84
2013-08-19,10,56
2013-08-20,10,67
2013-08-21,10,69
2013-08-22,10,66
2013-08-23,10,75
2013-08-24,10,100
2013-08-25,10,96
2013-08-26,10,54
2013-08-27,10,62
2013-08-28,10,86
2013-08-29,10,72
2013-08-30,10,87
2013-08-31,10,71
2013-09-01,10,84
2013-09-02,10,47
2013-09-03,10,73
2013-09-04,10,64
2013-09-05,10,84
2013-09-06,10,70
2013-09-07,10,64
2013-09-08,10,72
2013-09-09,10,53
2013-09-10,10,77
2013-09-11,10,60
2013-09-12,10,49
2013-09-13,10,74
2013-09-14,10,78
2013-09-15,10,79
2013-09-16,10,47
2013-09-17,10,58
2013-09-18,10,64
2013-09-19,10,65
2013-09-20,10,64
2013-09-21,10,90
2013-09-22,10,80
2013-09-23,10,53
2013-09-24,10,62
2013-09-25,10,68
2013-09-26,10,68
2013-09-27,10,71
2013-09-28,10,73
2013-09-29,10,64
2013-09-30,10,50
2013-10-01,10,69
2013-10-02,10,76
2013-10-03,10,62
2013-10-04,10,65
2013-10-05,10,72
2013-10-06,10,62
2013-10-07,10,53
2013-10-08,10,72
2013-10-09,10,53
2013-10-10,10,70
2013-10-11,10,82
2013-10-12,10,74
2013-10-13,10,64
2013-10-14,10,42
2013-10-15,10,62
2013-10-16,10,64
2013-10-17,10,58
2013-10-18,10,70
2013-10-19,10,75
2013-10-20,10,78
2013-10-21,10,45
2013-10-22,10,64
2013-10-23,10,56
2013-10-24,10,62
2013-10-25,10,71
2013-10-26,10,84
2013-10-27,10,74
2013-10-28,10,53
2013-10-29,10,57
2013-10-30,10,58
2013-10-31,10,72
2013-11-01,10,63
2013-11-02,10,65
2013-11-03,10,88
2013-11-04,10,65
2013-11-05,10,52
2013-11-06,10,55
2013-11-07,10,58
2013-11-08,10,68
2013-11-09,10,69
2013-11-10,10,88
2013-11-11,10,48
2013-11-12,10,66
2013-11-13,10,71
2013-11-14,10,54
2013-11-15,10,78
2013-11-16,10,64
2013-11-17,10,77
2013-11-18,10,55
2013-11-19,10,61
2013-11-20,10,74
2013-11-21,10,52
2013-11-22,10,69
2013-11-23,10,77
2013-11-24,10,93
2013-11-25,10,64
2013-11-26,10,64
2013-11-27,10,68
2013-11-28,10,61
2013-11-29,10,65
2013-11-30,10,90
2013-12-01,10,52
2013-12-02,10,36
2013-12-03,10,52
2013-12-04,10,42
2013-12-05,10,36
2013-12-06,10,59
2013-12-07,10,50
2013-12-08,10,68
2013-12-09,10,51
2013-12-10,10,52
2013-12-11,10,51
2013-12-12,10,48
2013-12-13,10,48
2013-12-14,10,53
2013-12-15,10,67
2013-12-16,10,31
2013-12-17,10,44
2013-12-18,10,47
2013-12-19,10,47
2013-12-20,10,57
2013-12-21,10,55
2013-12-22,10,47
2013-12-23,10,33
2013-12-24,10,41
2013-12-25,10,32
2013-12-26,10,54
2013-12-27,10,50
2013-12-28,10,58
2013-12-29,10,56
2013-12-30,10,32
2013-12-31,10,49
2014-01-01,10,52
2014-01-02,10,62
2014-01-03,10,56
2014-01-04,10,72
2014-01-05,10,52
2014-01-06,10,35
2014-01-07,10,42
2014-01-08,10,45
2014-01-09,10,44
2014-01-10,10,48
2014-01-11,10,61
2014-01-12,10,69
2014-01-13,10,52
2014-01-14,10,43
2014-01-15,10,50
2014-01-16,10,58
2014-01-17,10,60
2014-01-18,10,67
2014-01-19,10,70
2014-01-20,10,37
2014-01-21,10,47
2014-01-22,10,58
2014-01-23,10,48
2014-01-24,10,41
2014-01-25,10,61
2014-01-26,10,64
2014-01-27,10,30
2014-01-28,10,36
2014-01-29,10,45
2014-01-30,10,45
2014-01-31,10,54
2014-02-01,10,65
2014-02-02,10,64
2014-02-03,10,45
2014-02-04,10,62
2014-02-05,10,52
2014-02-06,10,45
2014-02-07,10,55
2014-02-08,10,74
2014-02-09,10,61
2014-02-10,10,51
2014-02-11,10,40
2014-02-12,10,68
2014-02-13,10,53
2014-02-14,10,63
2014-02-15,10,64
2014-02-16,10,72
2014-02-17,10,39
2014-02-18,10,45
2014-02-19,10,50
2014-02-20,10,50
2014-02-21,10,62
2014-02-22,10,69
2014-02-23,10,86
2014-02-24,10,58
2014-02-25,10,45
2014-02-26,10,58
2014-02-27,10,59
2014-02-28,10,52
2014-03-01,10,70
2014-03-02,10,80
2014-03-03,10,61
2014-03-04,10,65
2014-03-05,10,45
2014-03-06,10,65
2014-03-07,10,78
2014-03-08,10,78
2014-03-09,10,83
2014-03-10,10,52
2014-03-11,10,53
2014-03-12,10,45
2014-03-13,10,62
2014-03-14,10,72
2014-03-15,10,82
2014-03-16,10,81
2014-03-17,10,52
2014-03-18,10,55
2014-03-19,10,65
2014-03-20,10,70
2014-03-21,10,70
2014-03-22,10,75
2014-03-23,10,81
2014-03-24,10,56
2014-03-25,10,53
2014-03-26,10,72
2014-03-27,10,70
2014-03-28,10,63
2014-03-29,10,70
2014-03-30,10,84
2014-03-31,10,62
2014-04-01,10,69
2014-04-02,10,66
2014-04-03,10,74
2014-04-04,10,98
2014-04-05,10,93
2014-04-06,10,89
2014-04-07,10,62
2014-04-08,10,72
2014-04-09,10,54
2014-04-10,10,72
2014-04-11,10,65
2014-04-12,10,97
2014-04-13,10,75
2014-04-14,10,56
2014-04-15,10,76
2014-04-16,10,59
2014-04-17,10,82
2014-04-18,10,89
2014-04-19,10,94
2014-04-20,10,97
2014-04-21,10,62
2014-04-22,10,65
2014-04-23,10,71
2014-04-24,10,87
2014-04-25,10,80
2014-04-26,10,82
2014-04-27,10,111
2014-04-28,10,70
2014-04-29,10,74
2014-04-30,10,56
2014-05-01,10,76
2014-05-02,10,86
2014-05-03,10,93
2014-05-04,10,94
2014-05-05,10,62
2014-05-06,10,83
2014-05-07,10,81
2014-05-08,10,80
2014-05-09,10,72
2014-05-10,10,88
2014-05-11,10,98
2014-05-12,10,74
2014-05-13,10,70
2014-05-14,10,76
2014-05-15,10,88
2014-05-16,10,75
2014-05-17,10,90
2014-05-18,10,100
2014-05-19,10,70
2014-05-20,10,82
2014-05-21,10,75
2014-05-22,10,84
2014-05-23,10,99
2014-05-24,10,96
2014-05-25,10,84
2014-05-26,10,64
2014-05-27,10,69
2014-05-28,10,91
2014-05-29,10,90
2014-05-30,10,101
2014-05-31,10,90
2014-06-01,10,102
2014-06-02,10,71
2014-06-03,10,86
2014-06-04,10,78
2014-06-05,10,90
2014-06-06,10,96
2014-06-07,10,99
2014-06-08,10,112
2014-06-09,10,80
2014-06-10,10,66
2014-06-11,10,88
2014-06-12,10,90
2014-06-13,10,94
2014-06-14,10,97
2014-06-15,10,113
2014-06-16,10,71
2014-06-17,10,74
2014-06-18,10,72
2014-06-19,10,83
2014-06-20,10,97
2014-06-21,10,117
2014-06-22,10,106
2014-06-23,10,81
2014-06-24,10,80
2014-06-25,10,76
2014-06-26,10,84
2014-06-27,10,104
2014-06-28,10,93
2014-06-29,10,107
2014-06-30,10,64
2014-07-01,10,82
2014-07-02,10,74
2014-07-03,10,97
2014-07-04,10,105
2014-07-05,10,118
2014-07-06,10,119
2014-07-07,10,80
2014-07-08,10,72
2014-07-09,10,88
2014-07-10,10,85
2014-07-11,10,116
2014-07-12,10,101
2014-07-13,10,111
2014-07-14,10,66
2014-07-15,10,86
2014-07-16,10,84
2014-07-17,10,101
2014-07-18,10,94
2014-07-19,10,118
2014-07-20,10,114
2014-07-21,10,74
2014-07-22,10,88
2014-07-23,10,64
2014-07-24,10,89
2014-07-25,10,109
2014-07-26,10,122
2014-07-27,10,109
2014-07-28,10,61
2014-07-29,10,89
2014-07-30,10,82
2014-07-31,10,90
2014-08-01,10,79
2014-08-02,10,88
2014-08-03,10,89
2014-08-04,10,55
2014-08-05,10,79
2014-08-06,10,67
2014-08-07,10,76
2014-08-08,10,91
2014-08-09,10,89
2014-08-10,10,96
2014-08-11,10,73
2014-08-12,10,67
2014-08-13,10,80
2014-08-14,10,87
2014-08-15,10,103
2014-08-16,10,94
2014-08-17,10,115
2014-08-18,10,75
2014-08-19,10,77
2014-08-20,10,92
2014-08-21,10,100
2014-08-22,10,111
2014-08-23,10,84
2014-08-24,10,105
2014-08-25,10,65
2014-08-26,10,76
2014-08-27,10,61
2014-08-28,10,67
2014-08-29,10,96
2014-08-30,10,80
2014-08-31,10,86
2014-09-01,10,79
2014-09-02,10,86
2014-09-03,10,72
2014-09-04,10,71
2014-09-05,10,90
2014-09-06,10,77
2014-09-07,10,104
2014-09-08,10,60
2014-09-09,10,79
2014-09-10,10,69
2014-09-11,10,82
2014-09-12,10,76
2014-09-13,10,82
2014-09-14,10,91
2014-09-15,10,69
2014-09-16,10,73
2014-09-17,10,71
2014-09-18,10,92
2014-09-19,10,75
2014-09-20,10,78
2014-09-21,10,96
2014-09-22,10,55
2014-09-23,10,76
2014-09-24,10,82
2014-09-25,10,82
2014-09-26,10,70
2014-09-27,10,67
2014-09-28,10,95
2014-09-29,10,75
2014-09-30,10,81
2014-10-01,10,67
2014-10-02,10,73
2014-10-03,10,65
2014-10-04,10,75
2014-10-05,10,112
2014-10-06,10,47
2014-10-07,10,73
2014-10-08,10,67
2014-10-09,10,78
2014-10-10,10,68
2014-10-11,10,86
2014-10-12,10,90
2014-10-13,10,64
2014-10-14,10,69
2014-10-15,10,64
2014-10-16,10,65
2014-10-17,10,73
2014-10-18,10,76
2014-10-19,10,73
2014-10-20,10,40
2014-10-21,10,82
2014-10-22,10,78
2014-10-23,10,79
2014-10-24,10,73
2014-10-25,10,97
2014-10-26,10,88
2014-10-27,10,59
2014-10-28,10,63
2014-10-29,10,48
2014-10-30,10,86
2014-10-31,10,61
2014-11-01,10,91
2014-11-02,10,95
2014-11-03,10,60
2014-11-04,10,71
2014-11-05,10,69
2014-11-06,10,69
2014-11-07,10,80
2014-11-08,10,91
2014-11-09,10,84
2014-11-10,10,49
2014-11-11,10,72
2014-11-12,10,92
2014-11-13,10,106
2014-11-14,10,83
2014-11-15,10,79
2014-11-16,10,85
2014-11-17,10,62
2014-11-18,10,69
2014-11-19,10,82
2014-11-20,10,58
2014-11-21,10,79
2014-11-22,10,92
2014-11-23,10,98
2014-11-24,10,69
2014-11-25,10,71
2014-11-26,10,82
2014-11-27,10,64
2014-11-28,10,69
2014-11-29,10,92
2014-11-30,10,93
2014-12-01,10,46
2014-12-02,10,54
2014-12-03,10,63
2014-12-04,10,51
2014-12-05,10,54
2014-12-06,10,62
2014-12-07,10,58
2014-12-08,10,50
2014-12-09,10,42
2014-12-10,10,57
2014-12-11,10,63
2014-12-12,10,65
2014-12-13,10,74
2014-12-14,10,63
2014-12-15,10,30
2014-12-16,10,65
2014-12-17,10,42
2014-12-18,10,64
2014-12-19,10,64
2014-12-20,10,53
2014-12-21,10,58
2014-12-22,10,57
2014-12-23,10,72
2014-12-24,10,43
2014-12-25,10,57
2014-12-26,10,64
2014-12-27,10,66
2014-12-28,10,62
2014-12-29,10,53
2014-12-30,10,53
2014-12-31,10,52
2015-01-01,10,52
2015-01-02,10,58
2015-01-03,10,52
2015-01-04,10,67
2015-01-05,10,38
2015-01-06,10,43
2015-01-07,10,52
2015-01-08,10,42
2015-01-09,10,55
2015-01-10,10,69
2015-01-11,10,63
2015-01-12,10,39
2015-01-13,10,47
2015-01-14,10,44
2015-01-15,10,51
2015-01-16,10,59
2015-01-17,10,52
2015-01-18,10,60
2015-01-19,10,33
2015-01-20,10,48
2015-01-21,10,48
2015-01-22,10,60
2015-01-23,10,52
2015-01-24,10,59
2015-01-25,10,69
2015-01-26,10,36
2015-01-27,10,46
2015-01-28,10,49
2015-01-29,10,50
2015-01-30,10,60
2015-01-31,10,61
2015-02-01,10,71
2015-02-02,10,55
2015-02-03,10,55
2015-02-04,10,55
2015-02-05,10,54
2015-02-06,10,70
2015-02-07,10,53
2015-02-08,10,50
2015-02-09,10,46
2015-02-10,10,57
2015-02-11,10,48
2015-02-12,10,57
2015-02-13,10,64
2015-02-14,10,66
2015-02-15,10,74
2015-02-16,10,41
2015-02-17,10,51
2015-02-18,10,39
2015-02-19,10,65
2015-02-20,10,58
2015-02-21,10,63
2015-02-22,10,74
2015-02-23,10,38
2015-02-24,10,50
2015-02-25,10,54
2015-02-26,10,65
2015-02-27,10,51
2015-02-28,10,60
2015-03-01,10,79
2015-03-02,10,43
2015-03-03,10,52
2015-03-04,10,66
2015-03-05,10,72
2015-03-06,10,71
2015-03-07,10,70
2015-03-08,10,88
2015-03-09,10,55
2015-03-10,10,81
2015-03-11,10,61
2015-03-12,10,60
2015-03-13,10,74
2015-03-14,10,76
2015-03-15,10,65
2015-03-16,10,67
2015-03-17,10,75
2015-03-18,10,71
2015-03-19,10,70
2015-03-20,10,79
2015-03-21,10,75
2015-03-22,10,97
2015-03-23,10,52
2015-03-24,10,60
2015-03-25,10,78
2015-03-26,10,73
2015-03-27,10,71
2015-03-28,10,88
2015-03-29,10,90
2015-03-30,10,68
2015-03-31,10,50
2015-04-01,10,68
2015-04-02,10,90
2015-04-03,10,80
2015-04-04,10,111
2015-04-05,10,101
2015-04-06,10,80
2015-04-07,10,80
2015-04-08,10,81
2015-04-09,10,79
2015-04-10,10,91
2015-04-11,10,104
2015-04-12,10,85
2015-04-13,10,70
2015-04-14,10,74
2015-04-15,10,73
2015-04-16,10,82
2015-04-17,10,91
2015-04-18,10,87
2015-04-19,10,93
2015-04-20,10,69
2015-04-21,10,75
2015-04-22,10,82
2015-04-23,10,78
2015-04-24,10,95
2015-04-25,10,93
2015-04-26,10,86
2015-04-27,10,63
2015-04-28,10,70
2015-04-29,10,69
2015-04-30,10,96
2015-05-01,10,87
2015-05-02,10,89
2015-05-03,10,115
2015-05-04,10,56
2015-05-05,10,94
2015-05-06,10,74
2015-05-07,10,85
2015-05-08,10,86
2015-05-09,10,109
2015-05-10,10,96
2015-05-11,10,58
2015-05-12,10,92
2015-05-13,10,84
2015-05-14,10,86
2015-05-15,10,89
2015-05-16,10,91
2015-05-17,10,106
2015-05-18,10,70
2015-05-19,10,88
2015-05-20,10,80
2015-05-21,10,93
2015-05-22,10,78
2015-05-23,10,108
2015-05-24,10,113
2015-05-25,10,75
2015-05-26,10,89
2015-05-27,10,64
2015-05-28,10,88
2015-05-29,10,56
2015-05-30,10,94
2015-05-31,10,89
2015-06-01,10,75
2015-06-02,10,84
2015-06-03,10,89
2015-06-04,10,94
2015-06-05,10,89
2015-06-06,10,99
2015-06-07,10,108
2015-06-08,10,66
2015-06-09,10,71
2015-06-10,10,85
2015-06-11,10,79
2015-06-12,10,93
2015-06-13,10,103
2015-06-14,10,112
2015-06-15,10,76
2015-06-16,10,90
2015-06-17,10,78
2015-06-18,10,104
2015-06-19,10,79
2015-06-20,10,113
2015-06-21,10,93
2015-06-22,10,73
2015-06-23,10,79
2015-06-24,10,82
2015-06-25,10,83
2015-06-26,10,85
2015-06-27,10,129
2015-06-28,10,124
2015-06-29,10,78
2015-06-30,10,87
2015-07-01,10,83
2015-07-02,10,87
2015-07-03,10,109
2015-07-04,10,122
2015-07-05,10,144
2015-07-06,10,82
2015-07-07,10,96
2015-07-08,10,79
2015-07-09,10,104
2015-07-10,10,112
2015-07-11,10,109
2015-07-12,10,118
2015-07-13,10,98
2015-07-14,10,78
2015-07-15,10,101
2015-07-16,10,109
2015-07-17,10,119
2015-07-18,10,117
2015-07-19,10,127
2015-07-20,10,59
2015-07-21,10,82
2015-07-22,10,99
2015-07-23,10,96
2015-07-24,10,112
2015-07-25,10,116
2015-07-26,10,112
2015-07-27,10,76
2015-07-28,10,87
2015-07-29,10,90
2015-07-30,10,101
2015-07-31,10,115
2015-08-01,10,94
2015-08-02,10,104
2015-08-03,10,54
2015-08-04,10,89
2015-08-05,10,87
2015-08-06,10,80
2015-08-07,10,78
2015-08-08,10,94
2015-08-09,10,99
2015-08-10,10,66
2015-08-11,10,65
2015-08-12,10,72
2015-08-13,10,85
2015-08-14,10,84
2015-08-15,10,94
2015-08-16,10,91
2015-08-17,10,62
2015-08-18,10,82
2015-08-19,10,78
2015-08-20,10,78
2015-08-21,10,80
2015-08-22,10,94
2015-08-23,10,104
2015-08-24,10,63
2015-08-25,10,74
2015-08-26,10,84
2015-08-27,10,73
2015-08-28,10,83
2015-08-29,10,92
2015-08-30,10,79
2015-08-31,10,67
2015-09-01,10,79
2015-09-02,10,66
2015-09-03,10,86
2015-09-04,10,84
2015-09-05,10,77
2015-09-06,10,82
2015-09-07,10,57
2015-09-08,10,68
2015-09-09,10,77
2015-09-10,10,81
2015-09-11,10,83
2015-09-12,10,112
2015-09-13,10,95
2015-09-14,10,76
2015-09-15,10,73
2015-09-16,10,85
2015-09-17,10,70
2015-09-18,10,93
2015-09-19,10,80
2015-09-20,10,97
2015-09-21,10,54
2015-09-22,10,76
2015-09-23,10,73
2015-09-24,10,93
2015-09-25,10,87
2015-09-26,10,69
2015-09-27,10,95
2015-09-28,10,62
2015-09-29,10,86
2015-09-30,10,81
2015-10-01,10,71
2015-10-02,10,103
2015-10-03,10,90
2015-10-04,10,85
2015-10-05,10,49
2015-10-06,10,76
2015-10-07,10,67
2015-10-08,10,62
2015-10-09,10,77
2015-10-10,10,84
2015-10-11,10,95
2015-10-12,10,64
2015-10-13,10,83
2015-10-14,10,79
2015-10-15,10,76
2015-10-16,10,67
2015-10-17,10,82
2015-10-18,10,81
2015-10-19,10,63
2015-10-20,10,67
2015-10-21,10,65
2015-10-22,10,73
2015-10-23,10,72
2015-10-24,10,76
2015-10-25,10,94
2015-10-26,10,48
2015-10-27,10,66
2015-10-28,10,77
2015-10-29,10,64
2015-10-30,10,74
2015-10-31,10,78
2015-11-01,10,109
2015-11-02,10,69
2015-11-03,10,70
2015-11-04,10,73
2015-11-05,10,87
2015-11-06,10,91
2015-11-07,10,90
2015-11-08,10,101
2015-11-09,10,63
2015-11-10,10,71
2015-11-11,10,74
2015-11-12,10,74
2015-11-13,10,91
2015-11-14,10,104
2015-11-15,10,89
2015-11-16,10,60
2015-11-17,10,73
2015-11-18,10,60
2015-11-19,10,74
2015-11-20,10,73
2015-11-21,10,87
2015-11-22,10,106
2015-11-23,10,65
2015-11-24,10,65
2015-11-25,10,86
2015-11-26,10,63
2015-11-27,10,74
2015-11-28,10,88
2015-11-29,10,98
2015-11-30,10,68
2015-12-01,10,59
2015-12-02,10,54
2015-12-03,10,56
2015-12-04,10,55
2015-12-05,10,67
2015-12-06,10,67
2015-12-07,10,46
2015-12-08,10,52
2015-12-09,10,52
2015-12-10,10,58
2015-12-11,10,58
2015-12-12,10,70
2015-12-13,10,59
2015-12-14,10,26
2015-12-15,10,53
2015-12-16,10,50
2015-12-17,10,62
2015-12-18,10,58
2015-12-19,10,67
2015-12-20,10,77
2015-12-21,10,54
2015-12-22,10,64
2015-12-23,10,46
2015-12-24,10,59
2015-12-25,10,65
2015-12-26,10,63
2015-12-27,10,61
2015-12-28,10,45
2015-12-29,10,51
2015-12-30,10,44
2015-12-31,10,53
2016-01-01,10,58
2016-01-02,10,52
2016-01-03,10,66
2016-01-04,10,40
2016-01-05,10,57
2016-01-06,10,58
2016-01-07,10,69
2016-01-08,10,58
2016-01-09,10,65
2016-01-10,10,82
2016-01-11,10,35
2016-01-12,10,66
2016-01-13,10,41
2016-01-14,10,71
2016-01-15,10,55
2016-01-16,10,67
2016-01-17,10,60
2016-01-18,10,42
2016-01-19,10,48
2016-01-20,10,44
2016-01-21,10,47
2016-01-22,10,54
2016-01-23,10,68
2016-01-24,10,54
2016-01-25,10,48
2016-01-26,10,57
2016-01-27,10,63
2016-01-28,10,56
2016-01-29,10,66
2016-01-30,10,66
2016-01-31,10,77
2016-02-01,10,59
2016-02-02,10,62
2016-02-03,10,54
2016-02-04,10,67
2016-02-05,10,65
2016-02-06,10,67
2016-02-07,10,65
2016-02-08,10,67
2016-02-09,10,54
2016-02-10,10,46
2016-02-11,10,57
2016-02-12,10,91
2016-02-13,10,71
2016-02-14,10,88
2016-02-15,10,46
2016-02-16,10,50
2016-02-17,10,60
2016-02-18,10,62
2016-02-19,10,63
2016-02-20,10,76
2016-02-21,10,76
2016-02-22,10,52
2016-02-23,10,54
2016-02-24,10,73
2016-02-25,10,57
2016-02-26,10,64
2016-02-27,10,55
2016-02-28,10,71
2016-02-29,10,45
2016-03-01,10,70
2016-03-02,10,76
2016-03-03,10,57
2016-03-04,10,67
2016-03-05,10,88
2016-03-06,10,78
2016-03-07,10,65
2016-03-08,10,85
2016-03-09,10,70
2016-03-10,10,76
2016-03-11,10,70
2016-03-12,10,96
2016-03-13,10,91
2016-03-14,10,58
2016-03-15,10,70
2016-03-16,10,56
2016-03-17,10,82
2016-03-18,10,82
2016-03-19,10,98
2016-03-20,10,105
2016-03-21,10,51
2016-03-22,10,81
2016-03-23,10,65
2016-03-24,10,69
2016-03-25,10,97
2016-03-26,10,90
2016-03-27,10,80
2016-03-28,10,50
2016-03-29,10,77
2016-03-30,10,85
2016-03-31,10,73
2016-04-01,10,89
2016-04-02,10,106
2016-04-03,10,95
2016-04-04,10,77
2016-04-05,10,77
2016-04-06,10,73
2016-04-07,10,80
2016-04-08,10,100
2016-04-09,10,87
2016-04-10,10,98
2016-04-11,10,63
2016-04-12,10,80
2016-04-13,10,88
2016-04-14,10,89
2016-04-15,10,94
2016-04-16,10,103
2016-04-17,10,111
2016-04-18,10,79
2016-04-19,10,82
2016-04-20,10,84
2016-04-21,10,77
2016-04-22,10,80
2016-04-23,10,106
2016-04-24,10,110
2016-04-25,10,60
2016-04-26,10,81
2016-04-27,10,95
2016-04-28,10,77
2016-04-29,10,84
2016-04-30,10,104
2016-05-01,10,125
2016-05-02,10,81
2016-05-03,10,104
2016-05-04,10,83
2016-05-05,10,76
2016-05-06,10,82
2016-05-07,10,113
2016-05-08,10,118
2016-05-09,10,71
2016-05-10,10,73
2016-05-11,10,77
2016-05-12,10,86
2016-05-13,10,101
2016-05-14,10,126
2016-05-15,10,115
2016-05-16,10,78
2016-05-17,10,98
2016-05-18,10,82
2016-05-19,10,103
2016-05-20,10,108
2016-05-21,10,97
2016-05-22,10,109
2016-05-23,10,70
2016-05-24,10,74
2016-05-25,10,110
2016-05-26,10,104
2016-05-27,10,85
2016-05-28,10,104
2016-05-29,10,114
2016-05-30,10,76
2016-05-31,10,73
2016-06-01,10,82
2016-06-02,10,99
2016-06-03,10,122
2016-06-04,10,118
2016-06-05,10,126
2016-06-06,10,81
2016-06-07,10,95
2016-06-08,10,81
2016-06-09,10,94
2016-06-10,10,105
2016-06-11,10,104
2016-06-12,10,128
2016-06-13,10,62
2016-06-14,10,98
2016-06-15,10,87
2016-06-16,10,89
2016-06-17,10,95
2016-06-18,10,112
2016-06-19,10,115
2016-06-20,10,92
2016-06-21,10,95
2016-06-22,10,97
2016-06-23,10,107
2016-06-24,10,103
2016-06-25,10,124
2016-06-26,10,123
2016-06-27,10,74
2016-06-28,10,91
2016-06-29,10,107
2016-06-30,10,115
2016-07-01,10,103
2016-07-02,10,118
2016-07-03,10,137
2016-07-04,10,88
2016-07-05,10,102
2016-07-06,10,95
2016-07-07,10,121
2016-07-08,10,124
2016-07-09,10,139
2016-07-10,10,123
2016-07-11,10,77
2016-07-12,10,103
2016-07-13,10,113
2016-07-14,10,90
2016-07-15,10,103
2016-07-16,10,112
2016-07-17,10,109
2016-07-18,10,98
2016-07-19,10,81
2016-07-20,10,93
2016-07-21,10,94
2016-07-22,10,119
2016-07-23,10,110
2016-07-24,10,122
2016-07-25,10,92
2016-07-26,10,88
2016-07-27,10,115
2016-07-28,10,98
2016-07-29,10,115
2016-07-30,10,125
2016-07-31,10,138
2016-08-01,10,74
2016-08-02,10,85
2016-08-03,10,84
2016-08-04,10,111
2016-08-05,10,104
2016-08-06,10,102
2016-08-07,10,130
2016-08-08,10,85
2016-08-09,10,87
2016-08-10,10,83
2016-08-11,10,97
2016-08-12,10,95
2016-08-13,10,103
2016-08-14,10,116
2016-08-15,10,66
2016-08-16,10,82
2016-08-17,10,83
2016-08-18,10,77
2016-08-19,10,94
2016-08-20,10,119
2016-08-21,10,101
2016-08-22,10,75
2016-08-23,10,74
2016-08-24,10,97
2016-08-25,10,95
2016-08-26,10,80
2016-08-27,10,116
2016-08-28,10,104
2016-08-29,10,70
2016-08-30,10,89
2016-08-31,10,94
2016-09-01,10,91
2016-09-02,10,103
2016-09-03,10,113
2016-09-04,10,97
2016-09-05,10,72
2016-09-06,10,66
2016-09-07,10,75
2016-09-08,10,89
2016-09-09,10,100
2016-09-10,10,115
2016-09-11,10,111
2016-09-12,10,70
2016-09-13,10,79
2016-09-14,10,78
2016-09-15,10,93
2016-09-16,10,89
2016-09-17,10,87
2016-09-18,10,100
2016-09-19,10,67
2016-09-20,10,95
2016-09-21,10,84
2016-09-22,10,93
2016-09-23,10,89
2016-09-24,10,115
2016-09-25,10,91
2016-09-26,10,75
2016-09-27,10,77
2016-09-28,10,78
2016-09-29,10,80
2016-09-30,10,98
2016-10-01,10,102
2016-10-02,10,119
2016-10-03,10,58
2016-10-04,10,80
2016-10-05,10,77
2016-10-06,10,78
2016-10-07,10,90
2016-10-08,10,99
2016-10-09,10,108
2016-10-10,10,68
2016-10-11,10,73
2016-10-12,10,78
2016-10-13,10,68
2016-10-14,10,79
2016-10-15,10,101
2016-10-16,10,99
2016-10-17,10,69
2016-10-18,10,82
2016-10-19,10,73
2016-10-20,10,87
2016-10-21,10,77
2016-10-22,10,93
2016-10-23,10,114
2016-10-24,10,68
2016-10-25,10,80
2016-10-26,10,82
2016-10-27,10,99
2016-10-28,10,100
2016-10-29,10,84
2016-10-30,10,116
2016-10-31,10,67
2016-11-01,10,76
2016-11-02,10,105
2016-11-03,10,78
2016-11-04,10,82
2016-11-05,10,90
2016-11-06,10,102
2016-11-07,10,70
2016-11-08,10,77
2016-11-09,10,87
2016-11-10,10,89
2016-11-11,10,96
2016-11-12,10,104
2016-11-13,10,118
2016-11-14,10,77
2016-11-15,10,86
2016-11-16,10,86
2016-11-17,10,89
2016-11-18,10,95
2016-11-19,10,101
2016-11-20,10,113
2016-11-21,10,59
2016-11-22,10,88
2016-11-23,10,83
2016-11-24,10,80
2016-11-25,10,89
2016-11-26,10,89
2016-11-27,10,123
